id,name
tv5g-74as,"NNDSS - TABLE 1R. Hepatitis C, perinatal infection to Influenza-associated pediatric mortality"
twtn-mxqy,DASH – School Health Profiles (Profiles) 2022
ty79-wym3,"Cumulative Influenza Vaccination Coverage by Age Group, Race/Ethnicity, Urbanicity and Jurisdiction, NIS-ACM, Adults 18 Years and Older - NIS ACM"
tzyy-aayg,"U.S. State and Territorial Public Mask Mandates From April 8, 2020 through August 15, 2021 by State by Day"
u22r-ndns,dhds_dataset
u287-dqd4,Biomechanical Analysis of the Effects of Knee Savers on Knee Joint Loading During High Knee-Flexion Tasks
u2mu-8h52,Graph of Rates of Infant Sleeping on Back
u2nj-bus9,"NNDSS - TABLE 1Z. Pertussis to Poliomyelitis, paralytic"
u3yt-gdfa,NNDSS - Table III. Tuberculosis
u4vw-xsmf,Household Pulse Survey (HPS): COVID-19 Vaccination among People with Disabilities
u5bf-rqpa,Top 12 Science Clips Subject Headings
u5yv-9uts,"Motor Vehicle Occupant Death Rate, by Age and Sex, 2012 & 2014, Region 7 - Kansas City"
u6jv-9ijr,Weekly Counts of Death by Jurisdiction and Select Causes of Death
u76f-m89e,CDC PRAMStat Data for 2003
u7e4-s8zi,"NNDSS - TABLE 1M. Gonorrhea to Haemophilus influenzae, invasive disease, Age <5 years, Serotype b"
u7wx-dav2,"NNDSS - TABLE 1N. Haemophilus influenzae, invasive disease, (age <5 years), Non-b serotype to Unknown serotype"
u92k-ms37,"NNDSS - TABLE 1LL. Vibriosis, Confirmed to Vibriosis, Probable"
u93h-quup,CDC PRAMStat Data for 2001
u99h-6e3k,Vaccination Data Update
ua33-yiiu,Stroke Mortality Data Among US Adults (35+) by State/Territory and County – 2017-2019
ua7e-t2fy,"Weekly Hospital Respiratory Data (HRD) Metrics by Jurisdiction, National Healthcare Safety Network (NHSN)"
uac3-ned3,ASTDD Synopses of State Oral Health Programs - States with cleft lip/palate registries and referral systems
uarv-cqnu,2013-2014 PHAP Associates by State
ubjb-j2zi,Table of Licensure for Vending Machines (CDC STATE System Tobacco Legislation)
uc9k-vc2j,"Rates and Trends in Hypertension-related Cardiovascular Disease Mortality Among US Adults (35+) by County, Age Group, Race/Ethnicity, and Sex – 2000-2019"
udwr-3en6,"Monthly Cumulative Number and Percent of Persons Who Received ≥1 Influenza Vaccination Doses, by Flu Season, Age Group, and Jurisdiction"
uggs-hy5q,Provisional COVID-19 Deaths by Place of Death and State
ugzv-zzdr,dhds_dataset
uhs4-vv7g,Assessment of dermal sensitization by nickel salts in a novel humanized TLR-4 mouse model
ui6g-vumy,2021 Final Assisted Reproductive Technology (ART) Services and Profiles
ujph-mgrh,"Health conditions among male workers in mining and other industries reliant on manual labor occupations: National Health Interview Survey, 2007–2018"
ujra-cbx5,"Daily Census Tract-Level PM2.5 Concentrations, 2006-2010"
uk9u-uv8c,"4,4’-Methylene Diphenyl Diisocyanate Exposure Induces Expression of Alternatively Activated Macrophage-Associated Markers and Chemokines Partially Through Krüppel-Like Factor 4 Mediated Signaling in Macrophages"
ukww-au2k,Rates of COVID-19 Cases or Deaths by Age Group and Vaccination Status and Second Booster Dose
umnb-y23t,Employment-Related Disparities in Cigarette Smoking Among Adults
unsk-b7fc,"COVID-19 Vaccinations in the United States,Jurisdiction"
unxy-rdyx,Evaluation of Propylene Glycol Methyl Ether as a Potential Challenge Agent for Leak Detection of Liquid and Headspace from Closed System Drug Transfer Devices using Fourier Transform Infrared Spectroscopy
uny6-e3dx,National Immunization Survey Child COVID Module (NIS-CCM): COVIDVaxViews| Data | Centers for Disease Control and Prevention (cdc.gov)-Archived
uqxy-gepz,"Weekly Respiratory Syncytial Virus (RSV) Vaccination Coverage among Pregnant or Recently Pregnant Women 18-49 Years, by Race and Ethnicity"
ur6f-kidn,Development of a thermal spray coating aerosol generator and inhalation exposure system
usyq-s7ip,"NNDSS - TABLE 1CC. Rabies, Animal to Rabies, Human"
ut5n-bmc3,"CDC Text Corpora for Learners: HTML Mirrors of MMWR, EID, and PCD"
uu9i-eu7y,"NNDSS - TABLE 1P. Hemolytic uremic syndrome post-diarrheal to Hepatitis B, acute"
uuui-fh3m,"PLACES: Place Data (GIS Friendly Format), 2022 release"
uw7a-a5t8,NNDSS - TABLE 1GG. Smallpox to Streptococcal toxic shock syndrome
uxgd-cqqc,"Weekly Cumulative Estimated Number of Influenza Vaccinations Administered in Pharmacies and Physician Medical Offices, Adults 18 years and older, United States (ARCHIVED)"
uxwq-vny5,Active Bacterial Core surveillance (ABCs) Haemophilus influenzae
uzn2-cq9f,"DQS Obesity in children and adolescents aged 2–19 years, by selected characteristics: United States (Archived)"
v22g-tzpk,"Differences in Cumulative Influenza Vaccination Coverage by Selected Demographics, Adults 18 Year and Older, NIS Adult COVID Module"
v246-z5tb,Stroke Mortality Data Among US Adults (35+) by State/Territory and County – 2015-2017
v2g4-wqg2,"Early Model-based Provisional Estimates of Drug Overdose, Suicide, and Transportation-related Deaths"
v2k9-ctv4,National Artesunate for Severe Malaria Program Microscopy Data- April to December 2019
v2mh-3yzr,"NNDSS - TABLE 1A. Anthrax to Arboviral diseases, Eastern equine encephalitis virus disease"
v2pi-w3up,Provider Relief Fund & Accelerated and Advance Payments
v2zw-2d2v,"Weekly COVID-19 cases among persons ≥5 years old among unvaccinated and vaccinated with a BNT162b2 (Pfizer-BioNTech) primary series by age group — 22 U.S. jurisdictions, January 16 to May 28, 2022"
v4tm-h8pe,HAICViz - MuGSI
v58w-vynu,Respiratory Conditions Treated in the Emergency Department
v5gm-kvkn,"Health, United States"
v5qq-ktfc,"Daily Census Tract-Level PM2.5 Concentrations, 2001-2005"
v6ab-adf5,NCHS - Childhood Mortality Rates
v6bq-c4f3,Effects of whole-body vibration on reproductive physiology in a rat model
v728-xui5,DQS NHIS Functioning difficulties Footnotes
v76h-zdce,"Daily Census Tract-Level Ozone Concentrations, 2001-2005"
v7tk-n6v3,DQS NHANES Select Infectious Diseases Prevalence Estimates
va5e-efw9,"DQS Hypertension in adults age 20 and older, by selected characteristics: United States."
vaca-65fb,National Hospital Care Survey (NHCS) linked to Department of Veterans Affairs Administrative Data Files
vagq-bwyc,Elevated muscle mass accompanied by transcriptional and nuclear alterations several months following cessation of resistance-type training in rats
vba9-s8jp,"Nutrition, Physical Activity, and Obesity - Youth Risk Behavior Surveillance System"
vbct-2pi3,Water Fluoridation - Percentage of PWS population who receive fluoridated water
vbim-akqf,COVID-19 Case Surveillance Public Use Data
vc9m-u7tv,NCHS - Injury Mortality: United States
vdgb-f9s3,Question Inventory on Tobacco (QIT)
vdpk-qzpr,NCHS - Potentially Excess Deaths from the Five Leading Causes of Death
vdz4-qrri,"Infant Protection Against Respiratory Syncytial Virus (RSV) by Maternal RSV Vaccination or Receipt of Nirsevimab, and Intent for Nirsevimab Receipt, United States"
vfj2-bfuw,"Weekly Cumulative Influenza Vaccination Coverage, Children 6 months through 17 years, United States"
vfmq-diru,dhds_dataset
vgc8-iyc4,"PLACES: Place Data (GIS Friendly Format), 2025 release"
vh55-3he6,Influenza Vaccination Coverage for All Ages (6+ Months)
vhcj-3k53,"Monthly Cumulative Number and Percent of Children <8 Months Who Received 1+ Monoclonal Antibody Doses by Jurisdiction, United States"
vijd-yhjk,Education Attained Disparities in Cigarette Smoking Among Adults
vjzj-u7u8,NSSP Emergency Department Respiratory Daily
vkwg-yswv,Behavioral Risk Factors – Vision and Eye Health Surveillance
vm4m-idi8,CDC Best Practices for Comprehensive Tobacco Control Programs - 2014
vmgc-uspy,"NNDSS - TABLE 1W. Meningococcal disease, All serogroups to Meningococcal disease, Serogroup B"
vncy-2ds7,"Weekly Cumulative Influenza Vaccination Coverage by Flu Season, Selected Demographics, and Race and Ethnicity Among Children 6 Months-17 Years, United States"
vp9c-m6nq,"Selected Trend Table from Health, United States, 2011. Leading causes of death and numbers of deaths, by sex, race, and Hispanic origin: United States, 1980 and 2009"
vq7a-fvin,"NNDSS - TABLE 1LL. Vibriosis, Confirmed to Vibriosis, Probable"
vqex-u5kb,Decay rate of gas-phase peracetic acid in a polyvinyl fluoride sample bag
vqff-ff7g,"Percentage of Drivers and Front Seat Passengers Wearing Seat Belts, 2012 & 2014, Region 4 - Atlanta"
vqyf-z2g3,"NNDSS - Table 1B. Arboviral diseases, Jamestown Canyon virus disease to Powassan virus disease"
vr4m-kmk6,NCHS Research and Development Survey (RANDS) Round 8 Restricted File
vr6p-ert2,CDC PRAMStat Data for 2007
vsak-wrfu,"Provisional COVID-19 Deaths by Week, Sex, and Age"
vt72-wepb,NCHS Research and Development Survey (RANDS) Round 6 Restricted File
vugp-mqip,"Monthly Cumulative Number and Percent of Persons Who Received 1+ updated 2023-24 COVID-19 Vaccination Doses by Age Group and Jurisdiction, United States"
vuhn-dxkt,"NNDSS - TABLE 1AA. Poliovirus infection, nonparalytic to Psittacosis"
vurf-k5wr,"500 Cities: Local Data for Better Health, 2017 release"
vutn-jzwm,"2023 Respiratory Virus Response - NSSP Emergency Department Visits - COVID-19, Flu, RSV, Combined"
vutr-sfkh,Stroke Mortality Data Among US Adults (35+) by State/Territory and County – 2019-2021
vw7y-v3uk,University of Illinois at Chicago Health Policy Center - Funding
vwmz-4ja3,ASTDD Synopses of State Oral Health Programs - Selected indicators
vx8v-gfyf,"NNDSS - TABLE 1M. Gonorrhea to Haemophilus influenzae, invasive disease (age <5 years), Serotype b"
vxpx-d2pt,NCHS Research and Development Survey (RANDS) Round 1 during COVID-19 non-probability sampled Restricted File
vxsn-2csw,"NNDSS - Table II. Hepatitis (viral, acute) A & B"
vyry-2yfg,CDC.gov CleanSlate and Relaunch URL Mappings
vzfn-ifh5,"NNDSS - TABLE 1L. Ehrlichiosis and Anaplasmosis, Ehrlichia ewingii infection to Giardiasis"
vzr2-2rzq,Adults aged 65+ who have lost all of their natural teeth due to tooth decay or gum disease (by Race)
vzz2-3hb7,ASTDD Synopses of State Oral Health Programs - Number of health agencies serving large jurisdictions with a dental program directed by a dental professional with public health training
w26f-tf3h,"DQS Death rates for suicide, by sex, race, Hispanic origin, and age: United States from CDC WONDER"
w2se-gny9,Elk Creek Seismic Waveforms 2010 (Part 5 of 7)
w46e-8kr3,"NNDSS - Table 1B. Arboviral diseases, Jamestown Canyon virus disease to Powassan virus disease"
w47j-r23n,"Smoking-Attributable Mortality, Morbidity, and Economic Costs (SAMMEC) - Smoking-Attributable Mortality (SAM) Glossary and Methodology"
w4cs-jspc,"Initial injury-related visits to hospital emergency departments, by sex, age, and intent and mechanism of injury: United States"
w4jm-mysj,"AH Monthly COVID-19 Deaths, by Census Region, Age, Place, and Race and Hispanic Origin, 2020 Provisional"
w54d-atna,"NNDSS - TABLE 1F. Brucellosis to Candida auris, clinical"
w56u-89fn,"AH Deaths by Week, Sex, and Age for 2018-2020"
w76m-r924,"Weekly Cumulative Estimated Number of Updated 2023-24 COVID-19 Vaccinations Administered in Pharmacies and Physician Medical Offices, Adults 18 years and older, United States, Data Source(s): IQVIA Pharmacy and Physician Medical Office Claims"
w79a-dgrh,"NNDSS - TABLE 1P. Hemolytic uremic syndrome post-diarrheal to Hepatitis B, acute"
w7ew-4aqz,"NNDSS - TABLE 1J. Dengue virus infections, Dengue to Severe dengue"
w9g9-rj4y,HHS Unaccompanied Children Program
w9h3-6bpu,DQS Advanced Filters
w9j2-ggv5,NCHS - Death rates and life expectancy at birth
w9zu-fywh,COVID-19 Vaccine Distribution Allocations by Jurisdiction - Janssen
wa6b-urfv,"Compact, High-flow, Water-based, Turbulent-mixing, Condensation Aerosol Concentrator for Collection of Spot Samples"
wan8-w4er,CDC STATE System E-Cigarette Legislation - Smokefree Indoor Air
waxm-p5qv,Behavioral Risk Factors: Selected Metropolitan Area Risk Trends (SMART) MMSA Prevalence Data (2010 and Prior)
wcfv-gpn6,Table of Medicaid Barriers to Treatments (Lung Association Cessation Coverage)
wcwi-x3uk,NNDSS - Table I. infrequently reported notifiable diseases
wd75-kcmv,"DQS Fetal, late fetal, and perinatal mortality rates, by detailed race and Hispanic origin of mother United States"
wepx-mhy6,Exposure to the immunomodulatory chemical triclosan differentially impacts immune cell populations in the skin of haired (BALB/c) and hairless (SKH1) mice
wff4-m3q3,"NNDSS - TABLE 1T. Invasive pneumococcal disease, Age<5 years, Confirmed to Legionellosis"
wgvr-7mvz,"COVID-19-associated school closures, United States, February 18–June 30, 2020"
wgyw-mswy,"NNDSS - TABLE 1P.  Hemolytic uremic syndrome post-diarrheal to Hepatitis (viral, acute, by type), B"
wh9j-2zjc,Adults aged 65+ who have lost six or more teeth due to tooth decay or gum disease (by Race)
wi5c-cscz,2020-2021 Nationwide Blood Donor Seroprevalence Survey Combined Infection- and Vaccination-Induced Seroprevalence Estimates
wibz-pb5q,Biennial Overview of Post-acute and Long-term Care in the United States: Data from the National Post-acute and Long-term Care Study
wis9-vyx6,NCHS - All-County Linked Births/Infant Deaths File with Exact Dates of Birth and Death
wj2j-rzx9,"National Ambulatory Medical Care Survey, Health Center Component, 2022-2023, Public-use file"
wngq-sdai,Electronic Health Information Legal Epidemiology Data Set 2014
wnjn-mave,CDC.gov metrics hits by year
wp4g-awc9,"Systemic toxicity induced by topical application of the sulfonic acids, perfluorobutane sulfonic acid (PFBS) and perfluoropentane sulfonic acid (PFPeS), in a murine model"
wpkd-y6hn,Table of Recommended Per-Capita Funding Levels for State Programs (CDC Best Practices for Comprehensive Tobacco Control Programs 2014)
wpti-gvdi,NHIS Interactive Quarterly Early Release Estimates
wqmg-a9hj,BRFSS: Graph of Current Prevalence of High Blood Pressure
wrev-kwxu,2022 Final Assisted Reproductive Technology (ART) Patient and Cycle Characteristics
wrrd-u9wx,"NNDSS - TABLE 1X. Meningococcal disease, Other serogroups to Meningococcal disease, Unknown serogroup"
wtvk-6zfr,"Efficacy of Portable Air Cleaners and Masking for Reducing Indoor Exposure to Simulated Exhaled SARS-CoV-2 Aerosols — United States, 2021"
wtw5-4wi3,"Monthly Cumulative Number and Percent of Persons Who Received 1+ updated 2023-24 COVID-19 Vaccination Doses by Age Group and Jurisdiction, United States"
wwei-z7f5,"National Ambulatory Medical Care Survey, Restricted data, 1973, 1975-1981, 1985, 1989-2016, 2018-2019"
wxz7-ekz9,NHIS Child Summary Health Statistics
wycc-ffia,NNDSS - TABLE 1H. Cholera to Coccidioidomycosis
wze2-5h6n,Peracetic acid effects on human bronchial cells in an air liquid interface
wzwe-859x,"NNDSS - TABLE 1L. Ehrlichiosis and Anaplasmosis, Ehrlichia ewingii infection to Giardiasis"
x2iq-5477,"NNDSS - Table II. Hepatitis (viral, acute, by type) C"
x4dz-rafm,dhds_dataset
x4hb-v5iw,NCHS Synthetic Linked 2018 NHIS-HUD-CMS Data
x5j9-wybp,"Lyme disease public use aggregated data with geography, 2022-2023"
x66v-w5ka,"Characteristics Associated with Successful Foodborne Outbreak Investigations, NEARS 2014 - 2016"
x6ag-8y7r,Global Tobacco Surveillance System (GTSS) - Global Health Professions Student Survey (GHPSS)
x749-vh2i,Healthy People 2020 Final Progress Table
x7xw-nitb,"Systemic toxicity induced by topical application of perfluoroheptanoic acid (PFHpA), perfluorohexanoic acid (PFHxA), and perfluoropentanoic acid (PFPeA) in a murine model"
x7ys-5vpn,Medicaid Coverage Of Cessation Treatments And Barriers To Treatments Glossary and Methodology
x7z5-ytdu,BRFSS: Graph of Current Prevalence of Arthritis
x7zy-2xmx,500 Cities: Census Tract Boundaries
x8jf-txib,NNDSS - TABLE 1FF. Severe acute respiratory syndrome-associated coronavirus disease to Shigellosis
x8ni-jytx,"NNDSS - TABLE 1NN. Viral hemorrhagic fevers, Junin virus to Viral hemorrhagic fevers, Lujo virus"
x9gk-5huc,NNDSS Weekly Data
x9gq-59r3,"Impaired Driving Death Rate, by Age and Sex, 2012 & 2014, Region 10 - Seattle"
xa4b-4pzv,"Deaths by Sex, Ages 0-18 years"
xa9f-vciy,Multi-walled carbon nanotubes activate the NLRP3 inflammasome-dependent pyroptosis in M1 macrophages
xb3p-q62w,Indicators of Reduced Access to Care Due to the Coronavirus Pandemic During Last 4 Weeks
xbk2-5i4e,"Standardized Precipitation Index, 1895-2016"
xbxb-epbu,NCHS - Drug Poisoning Mortality by State: United States
xcz7-jei9,NCHS Survey Data Linked to the Department of Housing and Urban Development (HUD) Housing Assistance Program Files
xd2k-siai,Potent Lung Tumor Promotion by Inhaled MWCNT
xdg2-nh8n,Going Smokefree Matters - Casinos Infographic
xerk-pcm8,Vaccination Coverage among Health Care Personnel
xf9s-d895,dhds_dataset
xfin-5shj,Phase Level Assessment of Ergonomic Intervention Effectiveness in Reducing Knee Musculoskeletal Disorder Risks during Residential Roof Shingle Installation
xfk2-6xmb,Systemic and immunotoxicity induced by topical application of perfluoroheptane sulfonic acid (PFHpS) or perfluorooctane sulfonic acid (PFOS) in a murine model
xgy8-wnft,COVID-19 Coverage Assistance Fund: Claims Reimbursement to Health Care Providers and Facilities for Services to the Underinsured
xjhz-wpxi,Top 12 Publishers of CDC Articles
xkb8-kh2a,VSRR Provisional Drug Overdose Death Counts
xkkf-xrst,Excess Deaths Associated with COVID-19
xm59-q868,Elk Creek Seismic Waveforms 2012 (Part 3 of 20)
xm7q-e7uu,Applied force alters sensorineural and peripheral vascular function in an animal model of hand-arm vibration syndrome
xm94-zmtx,"Daily Census Tract-Level Ozone Concentrations, 2006-2010"
xmn2-yrqr,Quantification of mechanical behavior of rat tail under compression
xmrr-rw5u,AH Provisional COVID-19 Deaths by County and Age for 2020
xna8-x7qg,"NNDSS - TABLE 1R. Hepatitis C, perinatal infection to Influenza-associated pediatric mortality"
xnjn-rdmd,Preliminary Estimates of Cumulative COVID-19 Hospitalizations by Week
xnuv-rv9p,BRFSS: Graph of Current Binge Drinking among adults
xpxn-rzgz,CDC Wastewater Data for Mpox
xqjn-3jef,National Post-acute and Long-term Care Study: Adult Day Service Provider Restricted Dataset
xqmi-ykpp,Effects of Crystalline Silica Inhalation in a High-Fat Western Diet
xs7u-t3bn,Alzheimer's Disease and Healthy Aging Indicators: Caregiving
xsi2-33p5,NNDSS - TABLE 1H. Cholera to Coccidioidomycosis
xssa-9qw5,"NNDSS - TABLE 1DD. Rubella to Rubella, congenital syndrome"
xsta-sbh5,CDC STATE System Tobacco Legislation - Preemption
xsu4-4sk9,"Motor Vehicle Occupant Death Rate, by Age and Sex, 2012 & 2014,  Region 9 - San Francisco"
xt86-xqxz,"Visits to physician offices, hospital outpatient departments, and hospital emergency departments, by age, sex, and race: United States"
xuah-ug7z,NNDSS - Table II. Babesiosis to Campylobacteriosis
xup8-ahj8,Firefighter Body Dimensions for Updating Safety Specifications for Fire Apparatus and Firefighter Protective Equipment
xv7k-8e7s,NNDSS - Table II. Shiga toxin to Shigellosis
xvdv-hq7x,"NNDSS - TABLE 1S. Invasive pneumococcal disease, all ages, Confirmed to Invasive pneumococcal disease, all ages, Probable"
xvu4-xjdb,CDC PRAMStat Data for 2010
xwa7-cukt,"COVID-19 Deaths Among Healthcare Personnel, by week - ARCHIVED"
xx8k-iu94,"PLACES: Place Data (GIS Friendly Format), 2023 release"
xxzc-cs4a,We Are Moving
xy5u-nzbq,"Applied pressure alters circulating hormone levels and biomarkers of peripheral vascular, sensorineural dysfunction"
xy7w-35q7,"AH Provisional COVID-19 Deaths by HHS Region, Race, and Age, 2015-2021"
xyst-f73f,"PLACES: County Data (GIS Friendly Format), 2022 release"
xyxp-dxa9,CDC PRAMStat Data for 2004
y268-sna3,NCHS - U.S. and State Trends on Teen Births
y2iy-8irm,"U.S. State and Territorial Stay-At-Home Orders: March 15, 2020 – August 15, 2021 by County by Day"
y3f7-nc9p,Elk Creek Seismic Waveforms 2011 (Part 13 of 19)
y4ft-s73h,Behavioral Risk Factor Surveillance System (BRFSS) Prevalence Data (2010 and prior)
y4ut-ybj7,"NNDSS - TABLE 1Q. Hepatitis B, perinatal infection to Hepatitis C, acute, Probable"
y4x9-2nqn,"NNDSS - TABLE 1P.  Hemolytic uremic syndrome post-diarrheal to Hepatitis (viral, acute, by type), B"
y52v-k5rz,dhds_dataset
y5bj-9g5w,Weekly Counts of Deaths by Jurisdiction and Age
y6uv-t34t,NNDSS - Table II. Lyme disease to Meningococcal
y77q-5ru3,State Pfizer Allocation Totals
y8pa-p62q,"Percentage of Drivers and Front Seat Passengers Wearing Seat Belts, 2012 & 2014, Region 7 - Kansas City"
y93j-qcuq,Biological effects of inhaled crude oil vapor VI. Altered biogenic amine neurotransmitters and neural protein expression
ya5p-jf7v,Antimicrobials and Allergic Disease: Identifying Novel Biomarkers and Mechanisms of Action
ya9m-pyut,BRFSS Prevalence and Trends Data: Tobacco Use - Four Level Smoking Data for 2011
yakh-mjxn,NNDSS - Table II. Cryptosporidiosis to Dengue
ybum-psnc,NNDSS - TABLE 1KK. Vancomycin-resistant Staphylococcus aureus to Varicella morbidity
yctb-fv7w,Cumulative Percentage of Children Ages 6 Months -17 Years Who Are Up to Date with the Updated 2023-24 COVID-19 Vaccine
ycxr-emue,Estimates of Emergency Department Visits in the United States from 2016-2022
ydsy-yh5w,NNDSS - Table II. Invasive Pneumococcal to Legionellosis
ygrm-jkkz,"NNDSS - TABLE 1BB. Q fever, Total to Q fever, Chronic"
yhkp-cczf,CDC STATE System Tobacco Legislation - Smokefree Campus
yib5-h3pw,"DQS Dentists, by state: United States."
yjkw-uj5s,"PLACES: Census Tract Data (GIS Friendly Format), 2025 release"
ymmh-divb,CDC Wastewater Data for Influenza A
yni7-er2q,Mental Health Care in the Last 4 Weeks
ynw2-4viq,"Provisional Death Counts for Influenza, Pneumonia, and COVID-19"
yp23-fq9k,Constant vs. cyclic flow when testing face masks and respirators as source control devices for simulated respiratory aerosols
ype6-idgy,"Weekly United States Hospitalization Metrics by Jurisdiction, During Mandatory Reporting Period from August 1, 2020 to April 30, 2024, and for Data Reported Voluntarily Beginning May 1, 2024, National Healthcare Safety Network (NHSN) (Historical)-ARCHIVED"
ypqf-r5qs,Social Vulnerability Index
ypxr-mz8e,"AH Provisional COVID-19 Deaths by Quarter, County and Age for 2020"
yqwx-bvu7,NNDSS - Table II. Invasive Pneumococcal to Legionellosis
yqy5-yp9r,Elk Creek Seismic Waveforms 2011 (Part 2 of 19)
yrur-wghw,"Provisional COVID-19 death counts and rates by month, jurisdiction of residence, and demographic characteristics"
ysd3-txwj,"Weekly Cumulative Estimated Number of Influenza Vaccinations Administered in Retail Pharmacies and Physicians’ Medical Offices, by Influenza Season and Age Group, Adults 18 years and older, United States"
yt7u-eiyg,NCHS - Birth Rates for Females by Age Group: United States
yu68-juzt,Anthropometry of Law Enforcement Officers
yvdd-g9b2,Table of States with Laws Prohibiting Sales of E-Cigarettes to Minors (CDC STATE System E-Cigarette Legislation - Youth Access)
yviw-z6j5,Weekly United States COVID-19 Cases and Deaths by County - ARCHIVED
yvsw-8ht9,NNDSS - TABLE 1Y. Mumps to Novel influenza A virus infections
